Time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,
64,0.009056,0.000026,0.014673,0.405918,0.000691,0.151765,10.400415,0.090607,0.323515,0.031830,45.000181,0.010262,5.194024,0.007469,0.000000,0.038675,0.008090,0.088871,0.000005,0.000000,0.001353,0.041825,0.000000,10.512124,0.022870,0.000415,0.000000,0.006804,0.182664,0.002303,0.000008,0.000000,0.626285,0.023757,0.000313,0.004651,0.000008,2.421672,0.049749,0.000002,0.027742,0.000000,0.000003,0.000254,0.000344,0.001366,0.000717,0.000000,0.015187,0.074868,0.000038,0.736214,2.586630,0.004536,0.002453,0.001375,0.051170,17.968432,144.514178,0.188021,0.187830,0.650164,0.444683,0.044187,0.000468,0.060194,0.280928,0.126712,0.008640,0.109943,0.000448,0.281036,0.016857,0.009373,0.052815,0.003735,0.006982,1.309911,0.006003,0.010361,0.005572,0.018196,0.010758,0.005641,0.010933,0.008944,0.000001,0.000658,0.000002,0.001132,0.000043,0.000078,0.003256,0.006059,0.007451,3565.348630,0.000903,0.024899,0.000000,0.075297,0.000000,0.000000,0.101279,0.134302,0.809470,0.003136,0.031726,0.035168,0.098287,0.020938,0.011806,0.000152,0.002388,0.000004,0.065271,0.091128,0.004514,0.020329,0.007534,-0.007533,0.008512,0.153787,0.050365,0.148647,0.000236,-0.000380,0.000004,0.000005,-0.000000,0.000005,0.000001,0.009258,0.257679,0.266807,0.005823,0.059448,0.040767,0.022024,0.000281,0.004234,0.000007,0.133457,0.020314,0.034865,0.020944,0.014346,0.000000,0.002770,0.005451,0.000688,-0.000000,0.000005,0.000000,0.000000,0.061703,0.000000,0.000000,0.001257,0.000126,0.001340,-0.000000,-0.000094,-0.000017,0.000263,-0.000000,0.000023,-0.000000,0.000189,0.000192,0.017018,0.017066,0.017459,0.162293,0.055497,0.002770,0.000462,0.244971,0.000327,0.033829,0.000433,0.006621,0.000011,2.420818,0.098159,0.000000,0.000405,0.000017,0.000000,0.000015,0.000113,0.000000,0.189255,0.014350,0.181243,0.212665,-0.000136,0.266942,0.128062,0.004523,0.000005,
65,0.009057,0.000024,0.013962,0.406630,0.000656,0.152166,10.400415,0.092070,0.322845,0.031429,44.999392,0.010102,5.194813,0.007469,0.000000,0.039546,0.008099,0.088876,0.000004,0.000000,0.001349,0.041693,0.000000,10.512126,0.023028,0.000427,0.000000,0.006792,0.182662,0.002303,0.000008,0.000000,0.626271,0.023756,0.000313,0.004657,0.000008,2.421666,0.049749,0.000002,0.027742,0.000000,0.000003,0.000256,0.000349,0.001366,0.000717,0.000000,0.015188,0.074870,0.000038,0.735122,2.588441,0.004544,0.002454,0.001373,0.051169,17.968423,144.530085,0.187934,0.187795,0.650699,0.444683,0.044187,0.000445,0.059311,0.281038,0.127845,0.008304,0.111084,0.000426,0.281094,0.016611,0.009372,0.052815,0.003726,0.006974,1.309212,0.006018,0.010344,0.005571,0.018182,0.010768,0.005638,0.010940,0.008940,0.000001,0.000659,0.000002,0.001134,0.000043,0.000078,0.003254,0.006063,0.007451,3565.332984,0.000903,0.024530,0.000000,0.075296,0.000000,0.000000,0.101359,0.134503,0.809278,0.003138,0.031650,0.035141,0.098372,0.020927,0.011799,0.000151,0.002391,0.000004,0.065211,0.091148,0.004523,0.020295,0.007534,-0.007533,0.008534,0.153722,0.050356,0.148724,0.000232,-0.000376,0.000004,0.000005,-0.000000,0.000005,0.000001,0.009258,0.257678,0.266806,0.005834,0.059377,0.040795,0.022039,0.000281,0.004242,0.000007,0.133515,0.020278,0.034791,0.020932,0.014343,0.000000,0.002769,0.005450,0.000687,-0.000000,0.000005,0.000000,0.000001,0.061720,0.000000,0.000000,0.001250,0.000122,0.001336,-0.000000,-0.000094,-0.000017,0.000250,-0.000000,0.000024,-0.000000,0.000180,0.000183,0.016763,0.016815,0.017493,0.162250,0.055435,0.002769,0.000456,0.244760,0.000322,0.033837,0.000433,0.006632,0.000011,2.420812,0.098158,0.000000,0.000385,0.000017,0.000000,0.000015,0.000109,0.000000,0.189227,0.014346,0.181177,0.212613,-0.000135,0.266941,0.128045,0.004531,0.000005,
66,0.009059,0.000023,0.013286,0.407307,0.000624,0.152567,10.400415,0.093528,0.322139,0.031028,44.998642,0.009943,5.195563,0.007469,0.000000,0.040421,0.008108,0.088880,0.000003,0.000000,0.001345,0.041557,0.000000,10.512127,0.023191,0.000440,0.000000,0.006778,0.182660,0.002303,0.000008,0.000000,0.626256,0.023755,0.000313,0.004664,0.000008,2.421661,0.049749,0.000001,0.027741,0.000000,0.000003,0.000259,0.000353,0.001366,0.000717,0.000000,0.015188,0.074872,0.000038,0.733941,2.590385,0.004552,0.002456,0.001371,0.051169,17.968415,144.545991,0.187823,0.187736,0.651232,0.444684,0.044187,0.000423,0.058423,0.281171,0.128944,0.007981,0.112198,0.000405,0.281174,0.016366,0.009372,0.052815,0.003717,0.006965,1.308472,0.006034,0.010325,0.005570,0.018168,0.010778,0.005635,0.010948,0.008936,0.000001,0.000659,0.000002,0.001137,0.000043,0.000078,0.003252,0.006067,0.007451,3565.317339,0.000903,0.024162,0.000000,0.075296,0.000000,0.000000,0.101439,0.134712,0.809079,0.003140,0.031571,0.035112,0.098460,0.020914,0.011792,0.000151,0.002394,0.000004,0.065150,0.091167,0.004531,0.020258,0.007534,-0.007533,0.008557,0.153655,0.050345,0.148801,0.000228,-0.000372,0.000004,0.000005,-0.000000,0.000005,0.000001,0.009258,0.257677,0.266805,0.005845,0.059306,0.040825,0.022054,0.000282,0.004251,0.000007,0.133575,0.020241,0.034715,0.020920,0.014338,0.000000,0.002769,0.005450,0.000686,-0.000000,0.000005,0.000000,0.000001,0.061737,0.000000,0.000000,0.001243,0.000117,0.001332,-0.000000,-0.000094,-0.000018,0.000238,-0.000000,0.000024,-0.000000,0.000171,0.000174,0.016509,0.016565,0.017528,0.162205,0.055370,0.002769,0.000449,0.244543,0.000317,0.033845,0.000433,0.006644,0.000011,2.420806,0.098156,0.000000,0.000366,0.000018,0.000000,0.000015,0.000105,0.000000,0.189198,0.014341,0.181107,0.212557,-0.000135,0.266940,0.128031,0.004540,0.000005,
67,0.009060,0.000022,0.012643,0.407951,0.000592,0.152968,10.400415,0.094984,0.321399,0.030627,44.997929,0.009786,5.196276,0.007469,0.000000,0.041298,0.008118,0.088885,0.000003,0.000000,0.001340,0.041417,0.000000,10.512127,0.023357,0.000453,0.000000,0.006765,0.182658,0.002303,0.000008,0.000000,0.626240,0.023754,0.000312,0.004670,0.000008,2.421655,0.049749,0.000001,0.027741,0.000000,0.000003,0.000262,0.000358,0.001366,0.000717,0.000000,0.015188,0.074874,0.000038,0.732673,2.592458,0.004561,0.002457,0.001369,0.051168,17.968407,144.561896,0.187690,0.187655,0.651762,0.444684,0.044187,0.000402,0.057533,0.281324,0.130010,0.007673,0.113286,0.000385,0.281275,0.016121,0.009372,0.052815,0.003708,0.006957,1.307691,0.006051,0.010305,0.005568,0.018152,0.010788,0.005631,0.010956,0.008932,0.000001,0.000660,0.000002,0.001139,0.000043,0.000078,0.003250,0.006072,0.007451,3565.301694,0.000903,0.023796,0.000000,0.075295,0.000000,0.000000,0.101519,0.134929,0.808875,0.003141,0.031489,0.035082,0.098550,0.020901,0.011785,0.000151,0.002397,0.000004,0.065090,0.091184,0.004540,0.020219,0.007535,-0.007534,0.008580,0.153586,0.050330,0.148876,0.000224,-0.000367,0.000004,0.000005,-0.000000,0.000005,0.000001,0.009258,0.257675,0.266803,0.005856,0.059233,0.040858,0.022071,0.000282,0.004259,0.000007,0.133636,0.020201,0.034635,0.020907,0.014333,0.000000,0.002769,0.005449,0.000685,-0.000000,0.000005,0.000000,0.000001,0.061757,0.000000,0.000000,0.001235,0.000113,0.001327,-0.000000,-0.000095,-0.000018,0.000226,-0.000000,0.000025,-0.000000,0.000162,0.000165,0.016256,0.016316,0.017564,0.162160,0.055301,0.002769,0.000443,0.244320,0.000312,0.033855,0.000433,0.006655,0.000011,2.420800,0.098155,0.000000,0.000347,0.000018,0.000000,0.000015,0.000101,0.000000,0.189165,0.014337,0.181032,0.212497,-0.000134,0.266938,0.128019,0.004549,0.000005,
68,0.009061,0.000021,0.012033,0.408563,0.000563,0.153369,10.400415,0.096435,0.320628,0.030226,44.997252,0.009629,5.196953,0.007469,0.000000,0.042177,0.008127,0.088889,0.000002,0.000000,0.001335,0.041275,0.000000,10.512128,0.023528,0.000466,0.000000,0.006750,0.182655,0.002303,0.000008,0.000000,0.626224,0.023752,0.000312,0.004676,0.000008,2.421650,0.049749,0.000001,0.027741,0.000000,0.000003,0.000264,0.000363,0.001366,0.000717,0.000000,0.015189,0.074876,0.000038,0.731321,2.594656,0.004571,0.002458,0.001367,0.051167,17.968399,144.577801,0.187536,0.187553,0.652290,0.444684,0.044188,0.000382,0.056640,0.281499,0.131044,0.007377,0.114348,0.000366,0.281396,0.015879,0.009372,0.052814,0.003698,0.006948,1.306871,0.006067,0.010284,0.005566,0.018136,0.010798,0.005628,0.010966,0.008928,0.000001,0.000661,0.000002,0.001141,0.000043,0.000078,0.003248,0.006077,0.007451,3565.286048,0.000903,0.023432,0.000000,0.075294,0.000000,0.000000,0.101598,0.135154,0.808663,0.003143,0.031405,0.035051,0.098643,0.020888,0.011777,0.000151,0.002399,0.000004,0.065028,0.091200,0.004549,0.020177,0.007535,-0.007534,0.008604,0.153515,0.050312,0.148951,0.000221,-0.000363,0.000004,0.000004,-0.000000,0.000004,0.000001,0.009257,0.257674,0.266802,0.005868,0.059160,0.040892,0.022089,0.000282,0.004268,0.000007,0.133697,0.020158,0.034552,0.020893,0.014328,0.000000,0.002768,0.005449,0.000683,-0.000000,0.000004,0.000000,0.000001,0.061777,0.000000,0.000000,0.001228,0.000109,0.001322,-0.000000,-0.000095,-0.000019,0.000214,-0.000000,0.000026,-0.000000,0.000154,0.000157,0.016006,0.016069,0.017602,0.162112,0.055229,0.002768,0.000437,0.244091,0.000308,0.033865,0.000433,0.006666,0.000011,2.420795,0.098153,0.000000,0.000330,0.000019,0.000000,0.000015,0.000097,0.000000,0.189130,0.014331,0.180954,0.212432,-0.000134,0.266936,0.128010,0.004558,0.000005,
69,0.009062,0.000020,0.011452,0.409144,0.000535,0.153770,10.400415,0.097883,0.319826,0.029825,44.996607,0.009474,5.197598,0.007469,0.000000,0.043057,0.008137,0.088894,0.000002,0.000000,0.001331,0.041129,0.000000,10.512129,0.023703,0.000480,0.000000,0.006736,0.182653,0.002303,0.000008,0.000000,0.626208,0.023751,0.000312,0.004682,0.000008,2.421645,0.049748,0.000001,0.027740,0.000000,0.000003,0.000267,0.000367,0.001366,0.000717,0.000000,0.015189,0.074878,0.000038,0.729888,2.596976,0.004580,0.002460,0.001364,0.051167,17.968391,144.593704,0.187362,0.187430,0.652815,0.444684,0.044188,0.000364,0.055747,0.281692,0.132045,0.007094,0.115385,0.000348,0.281537,0.015637,0.009372,0.052814,0.003687,0.006939,1.306012,0.006085,0.010261,0.005564,0.018120,0.010809,0.005624,0.010975,0.008923,0.000001,0.000661,0.000002,0.001144,0.000043,0.000078,0.003246,0.006082,0.007451,3565.270403,0.000903,0.023070,0.000000,0.075292,0.000000,0.000000,0.101676,0.135386,0.808446,0.003145,0.031317,0.035019,0.098738,0.020873,0.011769,0.000151,0.002402,0.000004,0.064966,0.091216,0.004558,0.020133,0.007535,-0.007534,0.008629,0.153441,0.050291,0.149025,0.000217,-0.000358,0.000004,0.000004,-0.000000,0.000004,0.000000,0.009257,0.257673,0.266801,0.005881,0.059086,0.040928,0.022108,0.000282,0.004277,0.000007,0.133760,0.020114,0.034467,0.020879,0.014322,0.000000,0.002768,0.005448,0.000682,-0.000000,0.000004,0.000000,0.000001,0.061799,0.000000,0.000000,0.001221,0.000106,0.001318,-0.000000,-0.000095,-0.000019,0.000204,-0.000000,0.000026,-0.000000,0.000147,0.000149,0.015757,0.015823,0.017641,0.162064,0.055152,0.002768,0.000431,0.243856,0.000303,0.033876,0.000433,0.006677,0.000011,2.420789,0.098151,0.000000,0.000314,0.000019,0.000000,0.000015,0.000093,0.000000,0.189092,0.014325,0.180872,0.212363,-0.000133,0.266935,0.128003,0.004567,0.000005,
70,0.009063,0.000019,0.010900,0.409697,0.000508,0.154169,10.400415,0.099328,0.318997,0.029426,44.995995,0.009319,5.198210,0.007469,0.000000,0.043936,0.008146,0.088899,0.000002,0.000000,0.001326,0.040980,0.000000,10.512129,0.023882,0.000494,0.000000,0.006721,0.182650,0.002303,0.000008,0.000000,0.626191,0.023750,0.000312,0.004688,0.000008,2.421640,0.049748,0.000001,0.027740,0.000000,0.000003,0.000269,0.000372,0.001366,0.000716,0.000000,0.015190,0.074880,0.000038,0.728375,2.599415,0.004590,0.002461,0.001362,0.051166,17.968383,144.609607,0.187168,0.187288,0.653337,0.444685,0.044188,0.000346,0.054854,0.281903,0.133015,0.006824,0.116396,0.000331,0.281697,0.015397,0.009371,0.052814,0.003677,0.006930,1.305114,0.006103,0.010237,0.005561,0.018103,0.010819,0.005620,0.010985,0.008919,0.000001,0.000662,0.000002,0.001146,0.000042,0.000078,0.003243,0.006087,0.007451,3565.254756,0.000903,0.022711,0.000000,0.075291,0.000000,0.000000,0.101754,0.135627,0.808222,0.003147,0.031227,0.034985,0.098835,0.020858,0.011760,0.000151,0.002404,0.000004,0.064903,0.091230,0.004567,0.020086,0.007535,-0.007534,0.008655,0.153366,0.050268,0.149098,0.000213,-0.000354,0.000004,0.000004,-0.000000,0.000004,0.000000,0.009257,0.257671,0.266800,0.005893,0.059010,0.040966,0.022129,0.000283,0.004286,0.000007,0.133823,0.020066,0.034378,0.020864,0.014316,0.000000,0.002768,0.005448,0.000681,-0.000000,0.000004,0.000000,0.000001,0.061821,0.000000,0.000000,0.001213,0.000102,0.001313,-0.000000,-0.000094,-0.000020,0.000193,-0.000000,0.000027,-0.000000,0.000139,0.000142,0.015510,0.015579,0.017680,0.162014,0.055073,0.002768,0.000425,0.243615,0.000298,0.033887,0.000434,0.006688,0.000011,2.420783,0.098150,0.000000,0.000299,0.000020,0.000000,0.000015,0.000090,0.000000,0.189052,0.014319,0.180787,0.212290,-0.000132,0.266933,0.127998,0.004576,0.000005,
71,0.009064,0.000018,0.010375,0.410223,0.000483,0.154568,10.400415,0.100768,0.318142,0.029027,44.995412,0.009167,5.198792,0.007469,0.000000,0.044814,0.008156,0.088904,0.000001,0.000000,0.001321,0.040828,0.000000,10.512130,0.024065,0.000508,0.000000,0.006705,0.182647,0.002303,0.000008,0.000000,0.626174,0.023748,0.000312,0.004693,0.000008,2.421635,0.049748,0.000001,0.027739,0.000000,0.000003,0.000272,0.000377,0.001365,0.000716,0.000000,0.015190,0.074882,0.000038,0.726787,2.601971,0.004600,0.002462,0.001360,0.051165,17.968375,144.625509,0.186956,0.187127,0.653855,0.444685,0.044188,0.000329,0.053962,0.282132,0.133954,0.006566,0.117381,0.000314,0.281873,0.015159,0.009371,0.052814,0.003666,0.006921,1.304178,0.006121,0.010213,0.005558,0.018085,0.010830,0.005615,0.010996,0.008915,0.000001,0.000662,0.000002,0.001148,0.000042,0.000078,0.003241,0.006093,0.007451,3565.239110,0.000903,0.022354,0.000000,0.075290,0.000000,0.000000,0.101831,0.135875,0.807991,0.003148,0.031134,0.034950,0.098934,0.020843,0.011751,0.000151,0.002406,0.000004,0.064840,0.091243,0.004577,0.020037,0.007536,-0.007534,0.008681,0.153289,0.050241,0.149171,0.000210,-0.000349,0.000004,0.000004,-0.000000,0.000004,0.000000,0.009257,0.257670,0.266799,0.005907,0.058934,0.041006,0.022150,0.000283,0.004295,0.000007,0.133888,0.020017,0.034287,0.020849,0.014309,0.000000,0.002767,0.005447,0.000680,-0.000000,0.000004,0.000000,0.000001,0.061845,0.000000,0.000000,0.001206,0.000099,0.001308,-0.000000,-0.000094,-0.000020,0.000184,-0.000000,0.000028,-0.000000,0.000133,0.000135,0.015265,0.015336,0.017721,0.161963,0.054989,0.002767,0.000419,0.243369,0.000293,0.033899,0.000434,0.006700,0.000011,2.420777,0.098148,0.000000,0.000284,0.000021,0.000000,0.000015,0.000086,0.000000,0.189009,0.014312,0.180697,0.212213,-0.000131,0.266931,0.127996,0.004585,0.000005,
72,0.009065,0.000017,0.009875,0.410724,0.000459,0.154965,10.400415,0.102204,0.317262,0.028630,44.994859,0.009016,5.199346,0.007469,0.000000,0.045690,0.008167,0.088909,0.000001,0.000000,0.001316,0.040674,0.000000,10.512130,0.024251,0.000522,0.000000,0.006690,0.182644,0.002302,0.000008,0.000000,0.626157,0.023747,0.000312,0.004699,0.000008,2.421630,0.049748,0.000000,0.027739,0.000000,0.000003,0.000275,0.000381,0.001365,0.000716,0.000000,0.015191,0.074884,0.000038,0.725123,2.604641,0.004611,0.002464,0.001357,0.051164,17.968368,144.641410,0.186727,0.186949,0.654369,0.444685,0.044189,0.000312,0.053071,0.282378,0.134863,0.006318,0.118342,0.000299,0.282067,0.014922,0.009371,0.052813,0.003655,0.006912,1.303203,0.006140,0.010187,0.005555,0.018066,0.010842,0.005611,0.011007,0.008910,0.000001,0.000663,0.000002,0.001151,0.000042,0.000078,0.003238,0.006099,0.007451,3565.223462,0.000903,0.022000,0.000000,0.075289,0.000000,0.000000,0.101908,0.136131,0.807754,0.003150,0.031038,0.034914,0.099036,0.020827,0.011742,0.000151,0.002408,0.000004,0.064776,0.091256,0.004586,0.019986,0.007536,-0.007535,0.008708,0.153210,0.050212,0.149244,0.000206,-0.000345,0.000004,0.000004,-0.000000,0.000004,0.000000,0.009256,0.257668,0.266798,0.005920,0.058856,0.041047,0.022172,0.000283,0.004304,0.000007,0.133953,0.019966,0.034193,0.020833,0.014302,0.000000,0.002767,0.005446,0.000679,-0.000000,0.000004,0.000000,0.000001,0.061871,0.000000,0.000000,0.001198,0.000095,0.001303,-0.000000,-0.000094,-0.000021,0.000174,-0.000000,0.000028,-0.000000,0.000126,0.000128,0.015022,0.015096,0.017763,0.161911,0.054902,0.002767,0.000412,0.243116,0.000289,0.033912,0.000434,0.006711,0.000011,2.420771,0.098146,0.000000,0.000270,0.000021,0.000000,0.000015,0.000083,0.000000,0.188964,0.014305,0.180604,0.212132,-0.000130,0.266929,0.127995,0.004595,0.000005,
73,0.009065,0.000016,0.009401,0.411199,0.000436,0.155360,10.400415,0.103635,0.316358,0.028235,44.994332,0.008866,5.199873,0.007469,0.000000,0.046563,0.008177,0.088914,0.000001,0.000000,0.001311,0.040516,0.000000,10.512130,0.024441,0.000537,0.000000,0.006673,0.182641,0.002302,0.000008,0.000000,0.626139,0.023745,0.000312,0.004705,0.000008,2.421625,0.049748,0.000000,0.027738,0.000000,0.000003,0.000277,0.000386,0.001365,0.000716,0.000000,0.015191,0.074887,0.000038,0.723387,2.607422,0.004622,0.002465,0.001355,0.051163,17.968360,144.657311,0.186482,0.186755,0.654879,0.444685,0.044189,0.000297,0.052184,0.282638,0.135741,0.006082,0.119279,0.000284,0.282276,0.014688,0.009370,0.052813,0.003643,0.006902,1.302191,0.006160,0.010160,0.005552,0.018047,0.010853,0.005607,0.011018,0.008905,0.000001,0.000663,0.000002,0.001153,0.000042,0.000078,0.003236,0.006106,0.007451,3565.207814,0.000903,0.021649,0.000000,0.075288,0.000000,0.000000,0.101983,0.136395,0.807511,0.003152,0.030940,0.034876,0.099139,0.020810,0.011733,0.000151,0.002410,0.000004,0.064711,0.091267,0.004596,0.019934,0.007536,-0.007535,0.008736,0.153129,0.050180,0.149316,0.000203,-0.000340,0.000004,0.000004,-0.000000,0.000004,0.000000,0.009256,0.257667,0.266797,0.005934,0.058777,0.041091,0.022195,0.000283,0.004314,0.000007,0.134020,0.019912,0.034097,0.020816,0.014294,0.000000,0.002767,0.005446,0.000677,-0.000000,0.000004,0.000000,0.000001,0.061897,0.000000,0.000000,0.001190,0.000092,0.001298,-0.000000,-0.000094,-0.000021,0.000165,-0.000000,0.000029,-0.000000,0.000120,0.000122,0.014781,0.014857,0.017806,0.161857,0.054812,0.002767,0.000406,0.242858,0.000284,0.033926,0.000434,0.006722,0.000011,2.420766,0.098144,0.000000,0.000257,0.000022,0.000000,0.000015,0.000080,0.000000,0.188917,0.014297,0.180507,0.212047,-0.000129,0.266927,0.127997,0.004604,0.000005,
74,0.009066,0.000016,0.008949,0.411651,0.000414,0.155754,10.400415,0.105063,0.315434,0.027841,44.993832,0.008718,5.200373,0.007469,0.000000,0.047433,0.008187,0.088919,0.000001,0.000000,0.001306,0.040356,0.000000,10.512130,0.024635,0.000551,0.000000,0.006657,0.182638,0.002302,0.000008,0.000000,0.626121,0.023744,0.000312,0.004710,0.000008,2.421620,0.049748,0.000000,0.027738,0.000000,0.000003,0.000280,0.000391,0.001365,0.000716,0.000000,0.015192,0.074889,0.000038,0.721581,2.610313,0.004633,0.002466,0.001352,0.051163,17.968352,144.673210,0.186221,0.186544,0.655385,0.444686,0.044189,0.000283,0.051300,0.282914,0.136590,0.005856,0.120191,0.000270,0.282500,0.014455,0.009370,0.052813,0.003631,0.006893,1.301142,0.006180,0.010132,0.005548,0.018027,0.010865,0.005602,0.011030,0.008900,0.000001,0.000664,0.000002,0.001156,0.000042,0.000079,0.003233,0.006112,0.007451,3565.192165,0.000903,0.021301,0.000000,0.075286,0.000000,0.000000,0.102058,0.136666,0.807261,0.003153,0.030839,0.034837,0.099245,0.020793,0.011723,0.000151,0.002412,0.000004,0.064645,0.091277,0.004606,0.019879,0.007537,-0.007535,0.008765,0.153045,0.050146,0.149387,0.000199,-0.000335,0.000004,0.000004,-0.000000,0.000004,0.000000,0.009256,0.257665,0.266796,0.005949,0.058697,0.041136,0.022219,0.000284,0.004323,0.000007,0.134087,0.019857,0.033997,0.020799,0.014286,0.000000,0.002766,0.005445,0.000676,-0.000000,0.000004,0.000000,0.000001,0.061924,0.000000,0.000000,0.001183,0.000089,0.001293,-0.000000,-0.000093,-0.000022,0.000157,-0.000000,0.000030,-0.000000,0.000114,0.000116,0.014543,0.014621,0.017851,0.161803,0.054719,0.002766,0.000400,0.242594,0.000279,0.033940,0.000434,0.006733,0.000011,2.420760,0.098141,0.000000,0.000244,0.000022,0.000000,0.000015,0.000077,0.000000,0.188867,0.014289,0.180406,0.211958,-0.000128,0.266925,0.128000,0.004614,0.000005,
75,0.009067,0.000015,0.008520,0.412081,0.000393,0.156146,10.400415,0.106486,0.314489,0.027449,44.993356,0.008571,5.200849,0.007469,0.000000,0.048297,0.008198,0.088924,0.000001,0.000000,0.001301,0.040193,0.000000,10.512131,0.024832,0.000566,0.000000,0.006640,0.182635,0.002302,0.000008,0.000000,0.626103,0.023742,0.000312,0.004715,0.000008,2.421615,0.049748,0.000000,0.027737,0.000000,0.000003,0.000282,0.000395,0.001365,0.000716,0.000000,0.015193,0.074892,0.000038,0.719706,2.613310,0.004644,0.002468,0.001349,0.051162,17.968345,144.689108,0.185945,0.186319,0.655886,0.444686,0.044190,0.000269,0.050420,0.283204,0.137409,0.005641,0.121079,0.000257,0.282739,0.014225,0.009370,0.052812,0.003619,0.006883,1.300056,0.006201,0.010103,0.005544,0.018006,0.010877,0.005597,0.011042,0.008895,0.000001,0.000664,0.000002,0.001159,0.000042,0.000079,0.003230,0.006119,0.007451,3565.176514,0.000903,0.020957,0.000000,0.075285,0.000000,0.000000,0.102132,0.136945,0.807005,0.003155,0.030735,0.034797,0.099353,0.020775,0.011713,0.000150,0.002413,0.000004,0.064578,0.091287,0.004615,0.019822,0.007537,-0.007535,0.008794,0.152960,0.050109,0.149458,0.000196,-0.000331,0.000004,0.000004,-0.000000,0.000004,0.000000,0.009255,0.257663,0.266795,0.005964,0.058616,0.041182,0.022244,0.000284,0.004333,0.000007,0.134155,0.019800,0.033896,0.020781,0.014278,0.000000,0.002766,0.005444,0.000675,-0.000000,0.000004,0.000000,0.000001,0.061953,0.000000,0.000000,0.001175,0.000086,0.001287,-0.000000,-0.000093,-0.000022,0.000149,-0.000000,0.000030,-0.000000,0.000108,0.000110,0.014307,0.014387,0.017896,0.161746,0.054622,0.002766,0.000394,0.242325,0.000275,0.033955,0.000434,0.006744,0.000011,2.420754,0.098139,0.000000,0.000232,0.000023,0.000000,0.000015,0.000074,0.000000,0.188815,0.014280,0.180303,0.211865,-0.000127,0.266923,0.128005,0.004624,0.000005,
